dataset_name,dataset_id,tissue_type,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,25th week post-fertilization human stage,unknown,CL:0013000,forebrain radial glial cell,766
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,14th week post-fertilization human stage,unknown,CL:0000003,native cell,675
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,14th week post-fertilization human stage,unknown,CL:0000071,blood vessel endothelial cell,26
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,14th week post-fertilization human stage,unknown,CL:0000129,microglial cell,7
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,14th week post-fertilization human stage,unknown,CL:0000679,glutamatergic neuron,635
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,14th week post-fertilization human stage,unknown,CL:0002453,oligodendrocyte precursor cell,28
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,14th week post-fertilization human stage,unknown,CL:0011026,progenitor cell,255
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,14th week post-fertilization human stage,unknown,CL:0013000,forebrain radial glial cell,362
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,16th week post-fertilization human stage,unknown,CL:0000003,native cell,1094
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,16th week post-fertilization human stage,unknown,CL:0000129,microglial cell,52
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,16th week post-fertilization human stage,unknown,CL:0000679,glutamatergic neuron,1414
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,16th week post-fertilization human stage,unknown,CL:0002453,oligodendrocyte precursor cell,12
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,16th week post-fertilization human stage,unknown,CL:0010011,cerebral cortex GABAergic interneuron,77
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,16th week post-fertilization human stage,unknown,CL:0011026,progenitor cell,874
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,16th week post-fertilization human stage,unknown,CL:0013000,forebrain radial glial cell,1479
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,16th week post-fertilization human stage,unknown,CL:1001602,cerebral cortex endothelial cell,49
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,17th week post-fertilization human stage,unknown,CL:0000003,native cell,316
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,17th week post-fertilization human stage,unknown,CL:0000071,blood vessel endothelial cell,50
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,17th week post-fertilization human stage,unknown,CL:0000679,glutamatergic neuron,583
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,17th week post-fertilization human stage,unknown,CL:0000695,Cajal-Retzius cell,35
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,17th week post-fertilization human stage,unknown,CL:0011026,progenitor cell,33
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,17th week post-fertilization human stage,unknown,CL:0013000,forebrain radial glial cell,300
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,18th week post-fertilization human stage,unknown,CL:0000003,native cell,5492
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,18th week post-fertilization human stage,unknown,CL:0000071,blood vessel endothelial cell,76
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,18th week post-fertilization human stage,unknown,CL:0000129,microglial cell,157
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,18th week post-fertilization human stage,unknown,CL:0000679,glutamatergic neuron,7205
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,18th week post-fertilization human stage,unknown,CL:0000695,Cajal-Retzius cell,5
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,18th week post-fertilization human stage,unknown,CL:0002453,oligodendrocyte precursor cell,82
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,18th week post-fertilization human stage,unknown,CL:0010011,cerebral cortex GABAergic interneuron,996
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,18th week post-fertilization human stage,unknown,CL:0011026,progenitor cell,4519
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,18th week post-fertilization human stage,unknown,CL:0013000,forebrain radial glial cell,2290
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,19th week post-fertilization human stage,unknown,CL:0000003,native cell,3365
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,19th week post-fertilization human stage,unknown,CL:0000071,blood vessel endothelial cell,78
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,19th week post-fertilization human stage,unknown,CL:0000129,microglial cell,22
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,19th week post-fertilization human stage,unknown,CL:0000679,glutamatergic neuron,2719
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,19th week post-fertilization human stage,unknown,CL:0000695,Cajal-Retzius cell,56
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,19th week post-fertilization human stage,unknown,CL:0002453,oligodendrocyte precursor cell,56
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,19th week post-fertilization human stage,unknown,CL:0010011,cerebral cortex GABAergic interneuron,534
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,19th week post-fertilization human stage,unknown,CL:0011026,progenitor cell,1820
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,19th week post-fertilization human stage,unknown,CL:0013000,forebrain radial glial cell,449
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,20th week post-fertilization human stage,unknown,CL:0000003,native cell,2314
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,20th week post-fertilization human stage,unknown,CL:0000071,blood vessel endothelial cell,127
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,20th week post-fertilization human stage,unknown,CL:0000129,microglial cell,589
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,20th week post-fertilization human stage,unknown,CL:0000679,glutamatergic neuron,11157
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,20th week post-fertilization human stage,unknown,CL:0000695,Cajal-Retzius cell,8
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,20th week post-fertilization human stage,unknown,CL:0002453,oligodendrocyte precursor cell,390
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,20th week post-fertilization human stage,unknown,CL:0010011,cerebral cortex GABAergic interneuron,3760
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,20th week post-fertilization human stage,unknown,CL:0011026,progenitor cell,3133
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,20th week post-fertilization human stage,unknown,CL:0013000,forebrain radial glial cell,1720
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,22nd week post-fertilization human stage,unknown,CL:0000003,native cell,2195
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,22nd week post-fertilization human stage,unknown,CL:0000071,blood vessel endothelial cell,22
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,22nd week post-fertilization human stage,unknown,CL:0000129,microglial cell,63
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,22nd week post-fertilization human stage,unknown,CL:0000679,glutamatergic neuron,846
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,22nd week post-fertilization human stage,unknown,CL:0000695,Cajal-Retzius cell,1
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,22nd week post-fertilization human stage,unknown,CL:0002453,oligodendrocyte precursor cell,147
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,22nd week post-fertilization human stage,unknown,CL:0010011,cerebral cortex GABAergic interneuron,121
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,22nd week post-fertilization human stage,unknown,CL:0011026,progenitor cell,306
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary visual cortex,UBERON:0002436,unknown,unknown,22nd week post-fertilization human stage,unknown,CL:0013000,forebrain radial glial cell,318
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,16th week post-fertilization human stage,unknown,CL:0000003,native cell,4794
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,16th week post-fertilization human stage,unknown,CL:0000129,microglial cell,171
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,16th week post-fertilization human stage,unknown,CL:0000679,glutamatergic neuron,6814
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,16th week post-fertilization human stage,unknown,CL:0002453,oligodendrocyte precursor cell,84
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,16th week post-fertilization human stage,unknown,CL:0010011,cerebral cortex GABAergic interneuron,1543
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,16th week post-fertilization human stage,unknown,CL:0011026,progenitor cell,788
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,16th week post-fertilization human stage,unknown,CL:0013000,forebrain radial glial cell,1842
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,16th week post-fertilization human stage,unknown,CL:1001602,cerebral cortex endothelial cell,37
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,18th week post-fertilization human stage,unknown,CL:0000003,native cell,8610
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,18th week post-fertilization human stage,unknown,CL:0000071,blood vessel endothelial cell,83
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,18th week post-fertilization human stage,unknown,CL:0000129,microglial cell,259
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,18th week post-fertilization human stage,unknown,CL:0000679,glutamatergic neuron,7631
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,18th week post-fertilization human stage,unknown,CL:0000695,Cajal-Retzius cell,8
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,18th week post-fertilization human stage,unknown,CL:0002453,oligodendrocyte precursor cell,131
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,18th week post-fertilization human stage,unknown,CL:0010011,cerebral cortex GABAergic interneuron,4044
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,18th week post-fertilization human stage,unknown,CL:0011026,progenitor cell,3376
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,18th week post-fertilization human stage,unknown,CL:0013000,forebrain radial glial cell,2724
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,19th week post-fertilization human stage,unknown,CL:0000003,native cell,5068
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,19th week post-fertilization human stage,unknown,CL:0000071,blood vessel endothelial cell,387
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,19th week post-fertilization human stage,unknown,CL:0000129,microglial cell,278
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,19th week post-fertilization human stage,unknown,CL:0000679,glutamatergic neuron,1374
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,19th week post-fertilization human stage,unknown,CL:0000695,Cajal-Retzius cell,56
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,19th week post-fertilization human stage,unknown,CL:0002453,oligodendrocyte precursor cell,198
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,19th week post-fertilization human stage,unknown,CL:0010011,cerebral cortex GABAergic interneuron,1565
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,19th week post-fertilization human stage,unknown,CL:0011026,progenitor cell,1505
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,19th week post-fertilization human stage,unknown,CL:0013000,forebrain radial glial cell,1965
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,20th week post-fertilization human stage,unknown,CL:0000003,native cell,554
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,20th week post-fertilization human stage,unknown,CL:0000071,blood vessel endothelial cell,44
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,20th week post-fertilization human stage,unknown,CL:0000129,microglial cell,90
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,20th week post-fertilization human stage,unknown,CL:0000679,glutamatergic neuron,3150
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,20th week post-fertilization human stage,unknown,CL:0000695,Cajal-Retzius cell,2
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,20th week post-fertilization human stage,unknown,CL:0002453,oligodendrocyte precursor cell,103
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,20th week post-fertilization human stage,unknown,CL:0010011,cerebral cortex GABAergic interneuron,352
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,20th week post-fertilization human stage,unknown,CL:0011026,progenitor cell,315
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,20th week post-fertilization human stage,unknown,CL:0013000,forebrain radial glial cell,567
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,25th week post-fertilization human stage,unknown,CL:0000003,native cell,113
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,25th week post-fertilization human stage,unknown,CL:0000071,blood vessel endothelial cell,35
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,25th week post-fertilization human stage,unknown,CL:0000129,microglial cell,5
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,25th week post-fertilization human stage,unknown,CL:0000679,glutamatergic neuron,767
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,25th week post-fertilization human stage,unknown,CL:0002453,oligodendrocyte precursor cell,43
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,25th week post-fertilization human stage,unknown,CL:0010011,cerebral cortex GABAergic interneuron,186
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,25th week post-fertilization human stage,unknown,CL:0011026,progenitor cell,1
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,temporal cortex,UBERON:0016538,unknown,unknown,25th week post-fertilization human stage,unknown,CL:0013000,forebrain radial glial cell,155
